,Title,Price,Discount,Rating,URL,Image
405,"Lenovo IdeaPad Gaming 3 AMD Ryzen 5 7535HS 15.6"" (39.62cm) FHD IPS 120Hz Gaming Laptop (16GB/512GB SSD/Win11/Office/NVIDIA RTX 3050 6GB/Backlit KB/Alexa/3 Month Game Pass/Onyx Grey/2.32Kg), 82SB00M6IN  15.6 Inches","62,990",N/A,4.4 out of 5 stars,https://www.amazon.in/Lenovo-IdeaPad-39-62cm-Backlit-82SB00M6IN/dp/B0CKZ78X2M/ref=mp_s_a_1_278?dib=eyJ2IjoiMSJ9.ZOkv1CDf8PQTlj1vJKHjIut9f65gKQuaIB65Su4Dk_8jSKOU_AXAj6ehAwsFtxpalLZtulYvT4l-7oBysM-E9rzLDc_xGPnKuNN0BOAo0h3GuOMn6a_KUI1eqHncoBBSBf4mqwgakApyTqbsaA7jHgEaYpPtA53_PG43PVEg9zjHrByUVdUBfMW6rshgRj7ew3ZwkxYzrbDEmtIRFhq-AQ._IlPryCPsDkn_dOpXfMDroaLCzYB15Pkru6fPknPegI&dib_tag=se&keywords=Laptop&qid=1728468144&sr=8-278,https://m.media-amazon.com/images/I/81yLX6rJ8dL._AC_SX148_SY213_QL70_.jpg
406,"MSI Thin 15, Intel 13th Gen. Core i5-13420H, 40CM FHD 144Hz Gaming Laptop(16GB/512GB NVMe SSD/Windows 11 Home/NVIDIA GeForce RTX 3050,GDDR6 4GB/Cosmos Gray/1.86Kg), B13UC-1805IN  40 Centimetres","57,990",N/A,4.6 out of 5 stars,https://www.amazon.in/MSI-i5-13420H-Windows-GeForce-B13UC-1805IN/dp/B0CV9J1QSM/ref=mp_s_a_1_279?dib=eyJ2IjoiMSJ9.ZOkv1CDf8PQTlj1vJKHjIut9f65gKQuaIB65Su4Dk_8jSKOU_AXAj6ehAwsFtxpalLZtulYvT4l-7oBysM-E9rzLDc_xGPnKuNN0BOAo0h3GuOMn6a_KUI1eqHncoBBSBf4mqwgakApyTqbsaA7jHgEaYpPtA53_PG43PVEg9zjHrByUVdUBfMW6rshgRj7ew3ZwkxYzrbDEmtIRFhq-AQ._IlPryCPsDkn_dOpXfMDroaLCzYB15Pkru6fPknPegI&dib_tag=se&keywords=Laptop&qid=1728468144&sr=8-279,https://m.media-amazon.com/images/I/71VG3azYMjL._AC_SX148_SY213_QL70_.jpg
407,"HP 15 AI PC Core Ultra 5 125H (16GB RAM/512GB SSD/FHD/Windows 11/MS Office'21/Backlit Keyboard/Metal Body/15.6"" (39.6cm)/Silver/1.65 kg) fd1099TU Laptop  39.6 Centimetres","66,990",N/A,2.9 out of 5 stars,https://www.amazon.in/HP-Enhanced-15-6-inch-Graphics-fd1099TU/dp/B0D262YX9D/ref=mp_s_a_1_280?dib=eyJ2IjoiMSJ9.ZOkv1CDf8PQTlj1vJKHjIut9f65gKQuaIB65Su4Dk_8jSKOU_AXAj6ehAwsFtxpalLZtulYvT4l-7oBysM-E9rzLDc_xGPnKuNN0BOAo0h3GuOMn6a_KUI1eqHncoBBSBf4mqwgakApyTqbsaA7jHgEaYpPtA53_PG43PVEg9zjHrByUVdUBfMW6rshgRj7ew3ZwkxYzrbDEmtIRFhq-AQ._IlPryCPsDkn_dOpXfMDroaLCzYB15Pkru6fPknPegI&dib_tag=se&keywords=Laptop&qid=1728468144&sr=8-280,https://m.media-amazon.com/images/I/61GSDVwiCiL._AC_SX148_SY213_QL70_.jpg
408,"Dell 14 AMD Laptop, Ryzen 3-5425U/8GB DDR4/256GB SSD/Windows 11 + MSO'21/14.0""(35.56 cm) FHD Display/15 Month McAfee/Carbon Black/Spill-Resistant Keyboard/Thin & Light- 1.48kg  14 Inches","31,919",N/A,3.8 out of 5 stars,https://www.amazon.in/Dell-Vostro-R3-5425U-D552305WIN9BE-Windows/dp/B0B8HDDNFK/ref=mp_s_a_1_281?dib=eyJ2IjoiMSJ9.ZOkv1CDf8PQTlj1vJKHjIut9f65gKQuaIB65Su4Dk_8jSKOU_AXAj6ehAwsFtxpalLZtulYvT4l-7oBysM-E9rzLDc_xGPnKuNN0BOAo0h3GuOMn6a_KUI1eqHncoBBSBf4mqwgakApyTqbsaA7jHgEaYpPtA53_PG43PVEg9zjHrByUVdUBfMW6rshgRj7ew3ZwkxYzrbDEmtIRFhq-AQ._IlPryCPsDkn_dOpXfMDroaLCzYB15Pkru6fPknPegI&dib_tag=se&keywords=Laptop&qid=1728468144&sr=8-281,https://m.media-amazon.com/images/I/613CYlfdctL._AC_SX148_SY213_QL70_.jpg
409,"Lenovo IdeaPad 1 Intel Core Celeron N4020 15"" HD Thin and Light Laptop (8GB/512GB SDD/Windows 11 Home/Office 2021/1Yr Warranty/Cloud Grey/1.3Kg), 82V700ECIN  15 Inches","25,300",N/A,3.5 out of 5 stars,https://www.amazon.in/Lenovo-IdeaPad-Celeron-Warranty-82V700ECIN/dp/B0CWRS3XRB/ref=mp_s_a_1_282?dib=eyJ2IjoiMSJ9.ZOkv1CDf8PQTlj1vJKHjIut9f65gKQuaIB65Su4Dk_8jSKOU_AXAj6ehAwsFtxpalLZtulYvT4l-7oBysM-E9rzLDc_xGPnKuNN0BOAo0h3GuOMn6a_KUI1eqHncoBBSBf4mqwgakApyTqbsaA7jHgEaYpPtA53_PG43PVEg9zjHrByUVdUBfMW6rshgRj7ew3ZwkxYzrbDEmtIRFhq-AQ._IlPryCPsDkn_dOpXfMDroaLCzYB15Pkru6fPknPegI&dib_tag=se&keywords=Laptop&qid=1728468144&sr=8-282,https://m.media-amazon.com/images/I/71bDJ9wxxWL._AC_SX148_SY213_QL70_.jpg
410,"HP 15s Core i3 12th Gen (8GB RAM/256GB SSD/FHD/Windows 11/MS Office'21/15.6"" (39.6cm)/Silver/1.69 kg) fy5010TU Laptop  15.6 Inches","35,990",N/A,,https://www.amazon.in/HP-i3-1215U-15-6-inch-Graphics-Speakers/dp/B0D4M15QMW/ref=mp_s_a_1_283?dib=eyJ2IjoiMSJ9.ZOkv1CDf8PQTlj1vJKHjIut9f65gKQuaIB65Su4Dk_8jSKOU_AXAj6ehAwsFtxpalLZtulYvT4l-7oBysM-E9rzLDc_xGPnKuNN0BOAo0h3GuOMn6a_KUI1eqHncoBBSBf4mqwgakApyTqbsaA7jHgEaYpPtA53_PG43PVEg9zjHrByUVdUBfMW6rshgRj7ew3ZwkxYzrbDEmtIRFhq-AQ._IlPryCPsDkn_dOpXfMDroaLCzYB15Pkru6fPknPegI&dib_tag=se&keywords=Laptop&qid=1728468144&sr=8-283,https://m.media-amazon.com/images/I/61Rxncuc53L._AC_SX148_SY213_QL70_.jpg
411,"SponsoredLenovo IdeaPad Slim 3 Intel Core i3 12th Gen 15.6"" (39.62cm) FHD Thin & Light Laptop (8GB/512GB SSD/Intel UHD Graphics/Windows 11/MSO 21/1Yr ADP Free/3months Game Pass/Arctic Grey/1.63Kg), 82RK00VTIN  15.6 Inches","34,990",N/A,4.0 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxMzUxMzI4ODI4MTg1ODY3OjE3Mjg0NjgxNDU6c3BfcGhvbmVfc2VhcmNoX2J0ZjozMDAwNTA0MTQ0Nzg4MzI6OjA6Og&url=%2FLenovo-IdeaPad-39-62cm-Warranty-82RK006DIN%2Fdp%2FB0B4JPC8GT%2Fref%3Dmp_s_a_1_284_sspa%3Fdib%3DeyJ2IjoiMSJ9.ZOkv1CDf8PQTlj1vJKHjIut9f65gKQuaIB65Su4Dk_8jSKOU_AXAj6ehAwsFtxpalLZtulYvT4l-7oBysM-E9rzLDc_xGPnKuNN0BOAo0h3GuOMn6a_KUI1eqHncoBBSBf4mqwgakApyTqbsaA7jHgEaYpPtA53_PG43PVEg9zjHrByUVdUBfMW6rshgRj7ew3ZwkxYzrbDEmtIRFhq-AQ._IlPryCPsDkn_dOpXfMDroaLCzYB15Pkru6fPknPegI%26dib_tag%3Dse%26keywords%3DLaptop%26qid%3D1728468144%26sr%3D8-284-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9waG9uZV9zZWFyY2hfYnRm%26psc%3D1,https://m.media-amazon.com/images/I/81+SKGgJ9yL._AC_SX148_SY213_QL70_.jpg
412,"SponsoredLenovo Yoga Slim 6 13th Gen Intel Evo Core i5 13500H 14""(35.5cm) WUXGA OLED 400Nit Laptop (16GB/512GB SSD/Win 11/Office 21/Backlit KB/1Yr Warranty/Alexa/3 Month Game Pass/Storm Grey/1.3Kg), 83E00006IN  14 Inches","75,190",N/A,4.3 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxMzUxMzI4ODI4MTg1ODY3OjE3Mjg0NjgxNDU6c3BfcGhvbmVfc2VhcmNoX2J0ZjozMDAzNDI0Nzc2OTgyMzI6OjA6Og&url=%2FLenovo-13500H-Backlit-Warranty-83E00006IN%2Fdp%2FB0CGM2NV3F%2Fref%3Dmp_s_a_1_285_sspa%3Fdib%3DeyJ2IjoiMSJ9.ZOkv1CDf8PQTlj1vJKHjIut9f65gKQuaIB65Su4Dk_8jSKOU_AXAj6ehAwsFtxpalLZtulYvT4l-7oBysM-E9rzLDc_xGPnKuNN0BOAo0h3GuOMn6a_KUI1eqHncoBBSBf4mqwgakApyTqbsaA7jHgEaYpPtA53_PG43PVEg9zjHrByUVdUBfMW6rshgRj7ew3ZwkxYzrbDEmtIRFhq-AQ._IlPryCPsDkn_dOpXfMDroaLCzYB15Pkru6fPknPegI%26dib_tag%3Dse%26keywords%3DLaptop%26qid%3D1728468144%26sr%3D8-285-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9waG9uZV9zZWFyY2hfYnRm%26psc%3D1,https://m.media-amazon.com/images/I/61KV9dh-QvL._AC_SX148_SY213_QL70_.jpg
413,"SponsoredSponsored You are seeing this ad based on the product’s relevance to your search query.Let us know  ASUS Vivobook S 15 OLED (2023), Intel Core EVO i5-13500H 13th Gen, 15.6"" (39.62 cm) 2.8K 120Hz OLED, Thin & Light Laptop (16GB/512GB SSD/Iris Xe/Win 11/Office 2021/75WHr/Blue/1.7 kg) S5504VA-MA541WS  ","72,990",N/A,3.9 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0MDA0Mzg4MTg2ODAzNTk4OjE3Mjg0NjgxNDU6c3BfYXRmX25leHQ6MzAwMjgyNzcxMjI4ODMyOjowOjo&url=%2FASUS-Vivobook-i5-13500H-Laptop-S5504VA-MA541WS%2Fdp%2FB0BSDZY5FV%2Fref%3Dsr_1_81_sspa%3Fdib%3DeyJ2IjoiMSJ9.8lTuJFMNhyWplUzz-a463JgU3UmIxeSyE1lsef_QvLusHos4L-fZRtCyVwNEMKxoPBor0grRQ16pcVlL5otofOtrYrAoZhlWrsmG2afOUZ9OURtkEaLtYKnwJOwaVx4KcwXVzFzIiIv5B022BSx3fn-q3U29qb5Wp-m2gQ_I3CA_469UrEi-I394TXcacGRydqavfFiRFI7-SAn1rI8fTCuVAR2WKkzJ4WQSj_nIz-o.81JaJR_qsNdl5Cn18H9PA6FVfZH8WDP6exZCzuRKtGI%26dib_tag%3Dse%26keywords%3DLaptop%26qid%3D1728468144%26sr%3D8-81-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,https://m.media-amazon.com/images/I/71QakyeZmKL._AC_UY218_.jpg
414,"SponsoredSponsored You are seeing this ad based on the product’s relevance to your search query.Let us know  Dell Inspiron 3535, AMD Ryzen 3 7320U Processor, (8GB RAM/512GB SSD/Window 11/MS Office' 21/15.6""(39.62 cm) FHD Display/15 Month McAfee/Carbon Black/1.67kg Thin & Light Laptop  ","28,990",N/A,3.0 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0MDA0Mzg4MTg2ODAzNTk4OjE3Mjg0NjgxNDU6c3BfYXRmX25leHQ6MzAwMzQ3ODIwMzEzNTMyOjowOjo&url=%2FDell-Inspiron-Window-Office-McAfee%2Fdp%2FB0DG5CY2Y2%2Fref%3Dsr_1_82_sspa%3Fdib%3DeyJ2IjoiMSJ9.8lTuJFMNhyWplUzz-a463JgU3UmIxeSyE1lsef_QvLusHos4L-fZRtCyVwNEMKxoPBor0grRQ16pcVlL5otofOtrYrAoZhlWrsmG2afOUZ9OURtkEaLtYKnwJOwaVx4KcwXVzFzIiIv5B022BSx3fn-q3U29qb5Wp-m2gQ_I3CA_469UrEi-I394TXcacGRydqavfFiRFI7-SAn1rI8fTCuVAR2WKkzJ4WQSj_nIz-o.81JaJR_qsNdl5Cn18H9PA6FVfZH8WDP6exZCzuRKtGI%26dib_tag%3Dse%26keywords%3DLaptop%26qid%3D1728468144%26sr%3D8-82-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,https://m.media-amazon.com/images/I/61Kfqt-h5-L._AC_UY218_.jpg
415,"Acer One 14 Business Laptop AMD Ryzen 3 3250U Processor (8GB RAM/256GB SSD/AMD Radeon Graphics/Windows 11 Home) Z2-493 with 35.56 cm (14.0"") HD Display  ","22,890",N/A,3.8 out of 5 stars,https://www.amazon.in/Acer-Business-Processor-Graphics-Z2-493/dp/B0B42QJMJP/ref=sr_1_83?dib=eyJ2IjoiMSJ9.8lTuJFMNhyWplUzz-a463JgU3UmIxeSyE1lsef_QvLusHos4L-fZRtCyVwNEMKxoPBor0grRQ16pcVlL5otofOtrYrAoZhlWrsmG2afOUZ9OURtkEaLtYKnwJOwaVx4KcwXVzFzIiIv5B022BSx3fn-q3U29qb5Wp-m2gQ_I3CA_469UrEi-I394TXcacGRydqavfFiRFI7-SAn1rI8fTCuVAR2WKkzJ4WQSj_nIz-o.81JaJR_qsNdl5Cn18H9PA6FVfZH8WDP6exZCzuRKtGI&dib_tag=se&keywords=Laptop&qid=1728468144&sr=8-83,https://m.media-amazon.com/images/I/61HjuZI+z2L._AC_UY218_.jpg
416,"Acer Aspire 3 Intel Core i5-1235U Processor Laptop with 35.56 cm (14"") FHD LED-Backlit IPS Display (16GB RAM/512GB SSD/WiFi 6/Intel Graphics/Win11Home) A324-51, Backlit Keyboard, Steel Gray, 1.45KG  ","37,990",N/A,5.0 out of 5 stars,https://www.amazon.in/Acer-Processor-LED-Backlit-Win11Home-A324-51/dp/B0D9QLPY8B/ref=sr_1_84?dib=eyJ2IjoiMSJ9.8lTuJFMNhyWplUzz-a463JgU3UmIxeSyE1lsef_QvLusHos4L-fZRtCyVwNEMKxoPBor0grRQ16pcVlL5otofOtrYrAoZhlWrsmG2afOUZ9OURtkEaLtYKnwJOwaVx4KcwXVzFzIiIv5B022BSx3fn-q3U29qb5Wp-m2gQ_I3CA_469UrEi-I394TXcacGRydqavfFiRFI7-SAn1rI8fTCuVAR2WKkzJ4WQSj_nIz-o.81JaJR_qsNdl5Cn18H9PA6FVfZH8WDP6exZCzuRKtGI&dib_tag=se&keywords=Laptop&qid=1728468144&sr=8-84,https://m.media-amazon.com/images/I/71sZZwsXCmL._AC_UY218_.jpg
417,"HP Pavilion 14 12th Gen Intel Core i7 16GB SDRAM/1TB SSD 14 inch(35.6cm) FHD,IPS,Micro-Edge Display/Intel Iris Xe Graphics/B&O/Win 11/Backlit KB/FPR/MSO 2021/Natural Silver,14-dv2015TU  ","76,990",N/A,4.1 out of 5 stars,https://www.amazon.in/HP-Pavilion-Micro-Edge-Graphics-14-dv2015TU/dp/B0B1MBFJJ2/ref=sr_1_85?dib=eyJ2IjoiMSJ9.8lTuJFMNhyWplUzz-a463JgU3UmIxeSyE1lsef_QvLusHos4L-fZRtCyVwNEMKxoPBor0grRQ16pcVlL5otofOtrYrAoZhlWrsmG2afOUZ9OURtkEaLtYKnwJOwaVx4KcwXVzFzIiIv5B022BSx3fn-q3U29qb5Wp-m2gQ_I3CA_469UrEi-I394TXcacGRydqavfFiRFI7-SAn1rI8fTCuVAR2WKkzJ4WQSj_nIz-o.81JaJR_qsNdl5Cn18H9PA6FVfZH8WDP6exZCzuRKtGI&dib_tag=se&keywords=Laptop&qid=1728468144&sr=8-85,https://m.media-amazon.com/images/I/615xCcV2JrL._AC_UY218_.jpg
418,"AXL VayuBook Laptop 14.1 Inch FHD IPS Display (4GB Ram,128GB SSD) 1920 * 1080 Resolution | HD Gemini Lake N4020 | Windows 11 Home | UHD Graphics 600 (Cloud Silver)  ","11,990",N/A,3.3 out of 5 stars,https://www.amazon.in/AXL-VayuBook-Display-Resolution-Graphics/dp/B0CK5RCXPG/ref=sr_1_86?dib=eyJ2IjoiMSJ9.8lTuJFMNhyWplUzz-a463JgU3UmIxeSyE1lsef_QvLusHos4L-fZRtCyVwNEMKxoPBor0grRQ16pcVlL5otofOtrYrAoZhlWrsmG2afOUZ9OURtkEaLtYKnwJOwaVx4KcwXVzFzIiIv5B022BSx3fn-q3U29qb5Wp-m2gQ_I3CA_469UrEi-I394TXcacGRydqavfFiRFI7-SAn1rI8fTCuVAR2WKkzJ4WQSj_nIz-o.81JaJR_qsNdl5Cn18H9PA6FVfZH8WDP6exZCzuRKtGI&dib_tag=se&keywords=Laptop&qid=1728468144&sr=8-86,https://m.media-amazon.com/images/I/512eNZ2fcRL._AC_UY218_.jpg
419,"Dell Inspiron 3530 Laptop, 13th Gen Intel Core i5-1334U Processor, 16GB, 512GB SSD, 15.6""(39.62cm) FHD 120Hz 250 nits, Backlit KB, Windows 11 + Mso'21 & 15 Month McAfee, Silver, Thin & Light- 1.62kg  ","55,990",N/A,3.5 out of 5 stars,https://www.amazon.in/Dell-Inspiron-i5-1334U-Processor-39-62cm/dp/B0D2Y1BLDT/ref=sr_1_87?dib=eyJ2IjoiMSJ9.8lTuJFMNhyWplUzz-a463JgU3UmIxeSyE1lsef_QvLusHos4L-fZRtCyVwNEMKxoPBor0grRQ16pcVlL5otofOtrYrAoZhlWrsmG2afOUZ9OURtkEaLtYKnwJOwaVx4KcwXVzFzIiIv5B022BSx3fn-q3U29qb5Wp-m2gQ_I3CA_469UrEi-I394TXcacGRydqavfFiRFI7-SAn1rI8fTCuVAR2WKkzJ4WQSj_nIz-o.81JaJR_qsNdl5Cn18H9PA6FVfZH8WDP6exZCzuRKtGI&dib_tag=se&keywords=Laptop&qid=1728468144&sr=8-87,https://m.media-amazon.com/images/I/71tSrDl1TaL._AC_UY218_.jpg
420,"ASUS Vivobook 15, Intel Core i5-12500H 12th Gen, Thin and Light Laptop, 15.6"" (39.62 cm) FHD, (8 GB RAM/512GB SSD/Windows11/Office 2021/Backlit/42WHr/Silver/1.70 kg), X1502ZA-EJ524WS  ","44,990",N/A,3.9 out of 5 stars,https://www.amazon.in/ASUS-Vivobook-i5-12500H-Backlit-X1502ZA-EJ524WS/dp/B0CCP83BK2/ref=sr_1_88?dib=eyJ2IjoiMSJ9.8lTuJFMNhyWplUzz-a463JgU3UmIxeSyE1lsef_QvLusHos4L-fZRtCyVwNEMKxoPBor0grRQ16pcVlL5otofOtrYrAoZhlWrsmG2afOUZ9OURtkEaLtYKnwJOwaVx4KcwXVzFzIiIv5B022BSx3fn-q3U29qb5Wp-m2gQ_I3CA_469UrEi-I394TXcacGRydqavfFiRFI7-SAn1rI8fTCuVAR2WKkzJ4WQSj_nIz-o.81JaJR_qsNdl5Cn18H9PA6FVfZH8WDP6exZCzuRKtGI&dib_tag=se&keywords=Laptop&qid=1728468144&sr=8-88,https://m.media-amazon.com/images/I/717T8n-UuML._AC_UY218_.jpg
421,"(Renewed) DELL Latitude 5490 Core i5 8th Gen Laptop, 16 GB RAM, 512GB SSD, Intel HD Graphics, 14 inch (36.83 cms) HD Screen, Windows 11 (Upgraded), MS Office, Black, Slim  ","21,299",N/A,3.1 out of 5 stars,https://www.amazon.in/Renewed-Latitude-Graphics-Windows-Upgraded/dp/B0BD4BN7B6/ref=sr_1_89?dib=eyJ2IjoiMSJ9.8lTuJFMNhyWplUzz-a463JgU3UmIxeSyE1lsef_QvLusHos4L-fZRtCyVwNEMKxoPBor0grRQ16pcVlL5otofOtrYrAoZhlWrsmG2afOUZ9OURtkEaLtYKnwJOwaVx4KcwXVzFzIiIv5B022BSx3fn-q3U29qb5Wp-m2gQ_I3CA_469UrEi-I394TXcacGRydqavfFiRFI7-SAn1rI8fTCuVAR2WKkzJ4WQSj_nIz-o.81JaJR_qsNdl5Cn18H9PA6FVfZH8WDP6exZCzuRKtGI&dib_tag=se&keywords=Laptop&qid=1728468144&sr=8-89,https://m.media-amazon.com/images/I/615te9wVfzL._AC_UY218_.jpg
422,"Primebook S 4G, 2024(New, WiFi+4G) Android Based MediaTek MT8788 - (PrimeOS) 4G SIM Slot, Thin and Light Laptop (11.6 Inch, 1.065 Kg, Type C, USB, HDMI, MicroSD) (4GB/128GB eMMC Storage, Black)  ","15,240",N/A,4.5 out of 5 stars,https://www.amazon.in/Primebook-4G-Android-MediaTek-MT8788/dp/B0D1Y359QD/ref=sr_1_90?dib=eyJ2IjoiMSJ9.8lTuJFMNhyWplUzz-a463JgU3UmIxeSyE1lsef_QvLusHos4L-fZRtCyVwNEMKxoPBor0grRQ16pcVlL5otofOtrYrAoZhlWrsmG2afOUZ9OURtkEaLtYKnwJOwaVx4KcwXVzFzIiIv5B022BSx3fn-q3U29qb5Wp-m2gQ_I3CA_469UrEi-I394TXcacGRydqavfFiRFI7-SAn1rI8fTCuVAR2WKkzJ4WQSj_nIz-o.81JaJR_qsNdl5Cn18H9PA6FVfZH8WDP6exZCzuRKtGI&dib_tag=se&keywords=Laptop&qid=1728468144&sr=8-90,https://m.media-amazon.com/images/I/71Zsf-TkSpL._AC_UY218_.jpg
423,"SponsoredSponsored You are seeing this ad based on the product’s relevance to your search query.Let us know  ZEBRONICS PRO Series Z NBC 5S, Intel Core 12th Gen i7 Processor 16GB RAM & 512GB SSD Laptop, 15.6 Inch (39.6CM), IPS 180° Display, Dolby Atmos, 38.5Wh Large Battery, Windows 11, Blue, 1.76 Kg  ","37,990",N/A,3.7 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0MDA0Mzg4MTg2ODAzNTk4OjE3Mjg0NjgxNDU6c3BfbXRmOjMwMDA2NzQxMDg4MTUzMjo6MDo6&url=%2FZEBRONICS-Processor-15-6-Inch-Display-Battery%2Fdp%2FB0CJ75MKMD%2Fref%3Dsr_1_91_sspa%3Fdib%3DeyJ2IjoiMSJ9.8lTuJFMNhyWplUzz-a463JgU3UmIxeSyE1lsef_QvLusHos4L-fZRtCyVwNEMKxoPBor0grRQ16pcVlL5otofOtrYrAoZhlWrsmG2afOUZ9OURtkEaLtYKnwJOwaVx4KcwXVzFzIiIv5B022BSx3fn-q3U29qb5Wp-m2gQ_I3CA_469UrEi-I394TXcacGRydqavfFiRFI7-SAn1rI8fTCuVAR2WKkzJ4WQSj_nIz-o.81JaJR_qsNdl5Cn18H9PA6FVfZH8WDP6exZCzuRKtGI%26dib_tag%3Dse%26keywords%3DLaptop%26qid%3D1728468144%26sr%3D8-91-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,https://m.media-amazon.com/images/I/71MxpK5IWWL._AC_UY218_.jpg
424,"SponsoredSponsored You are seeing this ad based on the product’s relevance to your search query.Let us know  Acer Swift Go 14 Built-in AI PC Premium Laptop Intel Core Ultra 5 125H (14-inch OLED WQXGA+/16GB LPDDR5X/512GB SSD/Intel Arc Graphics/1440p Camera with Shutter/Win11/MSO) SFG14-73, Pure Silver, 1.3 Kg  ","74,990",N/A,3.8 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0MDA0Mzg4MTg2ODAzNTk4OjE3Mjg0NjgxNDU6c3BfbXRmOjMwMDM0MjQ3NzY5NzkzMjo6MDo6&url=%2FAcer-Premium-14-inch-Graphics-SFG14-73%2Fdp%2FB0DC6DV319%2Fref%3Dsr_1_92_sspa%3Fdib%3DeyJ2IjoiMSJ9.8lTuJFMNhyWplUzz-a463JgU3UmIxeSyE1lsef_QvLusHos4L-fZRtCyVwNEMKxoPBor0grRQ16pcVlL5otofOtrYrAoZhlWrsmG2afOUZ9OURtkEaLtYKnwJOwaVx4KcwXVzFzIiIv5B022BSx3fn-q3U29qb5Wp-m2gQ_I3CA_469UrEi-I394TXcacGRydqavfFiRFI7-SAn1rI8fTCuVAR2WKkzJ4WQSj_nIz-o.81JaJR_qsNdl5Cn18H9PA6FVfZH8WDP6exZCzuRKtGI%26dib_tag%3Dse%26keywords%3DLaptop%26qid%3D1728468144%26sr%3D8-92-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,https://m.media-amazon.com/images/I/613l-s5+RXL._AC_UY218_.jpg
425,"ASUS Vivobook 16X, 16"" FHD+, 144Hz 300nits, Intel Core i5-12500H 2.5 GHz, Creator/Gaming Laptop (16GB RAM/512GB SSD/RTX 2050/win 11/Office Home/50WHr Battery/Cool Silver/1.80 kg), K3605ZF-RP258WS  ","54,990",N/A,4.8 out of 5 stars,https://www.amazon.in/ASUS-Vivobook-300nits-i5-12500H-K3605ZF-RP258WS/dp/B09LCJ87VC/ref=sr_1_93?dib=eyJ2IjoiMSJ9.8lTuJFMNhyWplUzz-a463JgU3UmIxeSyE1lsef_QvLusHos4L-fZRtCyVwNEMKxoPBor0grRQ16pcVlL5otofOtrYrAoZhlWrsmG2afOUZ9OURtkEaLtYKnwJOwaVx4KcwXVzFzIiIv5B022BSx3fn-q3U29qb5Wp-m2gQ_I3CA_469UrEi-I394TXcacGRydqavfFiRFI7-SAn1rI8fTCuVAR2WKkzJ4WQSj_nIz-o.81JaJR_qsNdl5Cn18H9PA6FVfZH8WDP6exZCzuRKtGI&dib_tag=se&keywords=Laptop&qid=1728468144&sr=8-93,https://m.media-amazon.com/images/I/7156-XeKhTL._AC_UY218_.jpg
426,"Dell Inspiron 3520 Laptop, Intel 12th Generation i3-1215U Processor, 8GB DDR4, 512GB SSD, 15.6"" FHD 120Hz Display, Win 11 + MSO'21 & 15 Month McAfee, Black Color, Thin & Light- 1.65kg  ","34,299",N/A,1.0 out of 5 stars,https://www.amazon.in/Dell-Inspiron-Generation-i3-1215U-Processor/dp/B0CWLKKR58/ref=sr_1_94?dib=eyJ2IjoiMSJ9.8lTuJFMNhyWplUzz-a463JgU3UmIxeSyE1lsef_QvLusHos4L-fZRtCyVwNEMKxoPBor0grRQ16pcVlL5otofOtrYrAoZhlWrsmG2afOUZ9OURtkEaLtYKnwJOwaVx4KcwXVzFzIiIv5B022BSx3fn-q3U29qb5Wp-m2gQ_I3CA_469UrEi-I394TXcacGRydqavfFiRFI7-SAn1rI8fTCuVAR2WKkzJ4WQSj_nIz-o.81JaJR_qsNdl5Cn18H9PA6FVfZH8WDP6exZCzuRKtGI&dib_tag=se&keywords=Laptop&qid=1728468144&sr=8-94,https://m.media-amazon.com/images/I/71c5yZ-WuaL._AC_UY218_.jpg
